TrdDt,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备,国防军工,汽车,商贸零售,餐饮旅游,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子元器件,通信,计算机,传媒,综合
2012-03-28,-874.3896605735958,-497.7135831756125,-11164.161209717173,-6512.976436919634,-617.1818219350806,-16861.674689976608,-753.2590827302599,-2403.323355475769,-1373.0588569760705,-1050.4131105699605,-3882.956033726264,-4246.495183668605,-3115.391940798216,-631.6829263208534,-474.558544025673,-1363.0589222169685,-2668.6703659522877,-799.4327669410463,-2119.243229138129,-1090.2308165198126,-278.15110169140974,-1546.5745296732794,-971.1127410364944,-1125.6820504590528,-1582.4819614562366,-2586.5134668110422,-3457.502403095499,-455.7386379254596,-1930.180141318233
2012-03-29,-874.3037891673382,-497.8460847760366,-11164.327444661727,-6513.738552253097,-617.6487121430816,-16862.119879828606,-753.6176190843643,-2403.692808362312,-1373.6569475940753,-1050.719155988643,-3883.198399329758,-4246.777464420776,-3115.8424667589143,-631.9570297760853,-475.056871895124,-1365.5212706084405,-2669.420084178304,-799.9219756323293,-2119.303422821645,-1090.5989133204969,-278.214098083421,-1546.408101007536,-972.5219364125452,-1126.2934393555577,-1582.9517537668191,-2586.9968575584817,-3458.250436745586,-456.31333478149656,-1930.6079134325648
2012-03-30,-841.5238908842731,-482.5662307355321,-10980.661568060355,-6510.423578864672,-488.6324868122561,-16858.48794770672,-755.0448199066371,-2387.939007435939,-1371.8012428795037,-1031.4052585877382,-3881.104727075159,-4203.872874591117,-3124.1990027401594,-610.0809440145184,-472.82679648775553,-1366.7974723703812,-2667.477252155415,-798.5189212836182,-2106.192101433159,-1089.6714849935097,-301.1134304647283,-1538.0957758668892,-1243.0842127367303,-1161.5597731726382,-1579.8309138821057,-2585.2676175741503,-3455.2342562670165,-440.62257054312556,-1929.2413837355984
2012-04-05,-924.1183138874098,-488.58288866863126,-11137.71760160167,-7118.307401260521,-542.0918565461759,-16916.06983347958,-778.5852353571997,-2400.6692255387547,-1414.109531126674,-1056.0515242310069,-4192.802411015636,-4210.32754587051,-3139.367678996025,-624.7459169624382,-546.1432311640491,-1612.1941819202507,-3245.8851560541207,-960.7103957746625,-2117.402483038924,-1089.0349383615628,-303.24309838918555,-1541.193914089565,-1264.995537060404,-1173.4730591709776,-1635.944472408792,-2602.109555919656,-3471.038841232096,-466.8841557107397,-1961.4453414864297
2012-04-06,-942.622202700294,-462.1059825837945,-11122.211965186289,-7116.102433056151,-540.9980981330177,-16918.318312518317,-757.5608664156298,-2394.994482103885,-1409.6294025138568,-1040.5089761935774,-4175.8545642437475,-4205.631006238782,-3143.0577744894535,-610.4725217444624,-541.4269308498319,-1505.8741578030324,-3247.6844287040158,-956.8983280361622,-2402.1470441368488,-1091.7503312314805,-317.34017089905024,-1548.6115054741765,-1258.6148487379721,-1155.5110000237596,-1611.3646439307447,-2600.2392853239903,-3469.407104416361,-478.4180982222399,-1953.6791302195768
2012-04-09,-942.7229536525514,-462.1092397555983,-11122.553926886598,-7116.115328841308,-542.0712571523362,-16918.333763923783,-757.6461377924524,-2395.3046935010393,-1409.7244120823077,-1040.6137467278522,-4175.8681619130275,-4206.1335481237575,-3143.1737258992002,-610.4601688167193,-541.6793982491961,-1506.310105968034,-3247.683127135981,-956.914664697709,-2404.7179883674276,-1091.757481433173,-317.36152005719254,-1548.8990692449534,-1258.60037229398,-1156.3263036977041,-1611.392554346858,-2600.220855454264,-3469.406072128778,-478.43296338628863,-1954.043225491386
2012-04-10,-1180.045284512431,-904.1944295755732,-11824.89543716655,-7116.067541218554,-542.008757411904,-18477.910148803818,-789.0272517735698,-2677.5909365231246,-1409.661977698769,-1040.538464192586,-4175.794116774665,-4205.938906574346,-3143.0422758430427,-856.3638710132551,-541.5931839063787,-2449.872897173472,-3247.635760627863,-51318.03833850167,-2404.4305054896954,-6044.155557014307,-327.6108647572633,-1577.3526830659582,-2125.172730858573,-1799.6225012817906,-1611.3183596720326,-2600.176149424403,-3469.326312165349,-478.3619502747212,-1954.0187093119428
2012-04-11,-1146.5868726231256,-892.720116112872,-11827.051282975932,-7120.125101759196,-480.9866447275433,-18659.331092144217,-784.4339919904374,-2654.4172456358633,-2446.9648825811914,-1044.0179728457842,-4145.38154813223,-4268.527914921528,-3098.509857450828,-936.7010156049797,-541.3548912064796,-2450.4449892956063,-3258.0052059964287,-51312.799643013146,-2394.2880016586605,-6045.954806160618,-326.76793734098607,-1572.2044723297586,-2118.8543447611964,-2436.566631503934,-1615.6260038450403,-2610.466111307745,-3425.7250848788285,-468.17540471731473,-1954.0187093119428
2012-04-12,-1050.3418811234806,-692.1574875032584,-11501.190538153096,-7976.539422877568,-436.84261748682025,-2510.260610299685,-677.1751325143646,-2329.1705739803874,-2480.546873102524,-1177.425172845784,-4588.365107818766,-1458.1545282144,-2690.4539246999143,-867.9253044385218,-541.3548912064796,-1872.8076084560978,-3027.6709882951163,-51102.39079021057,-2310.503210797594,-6315.719501548952,-453.6394823361393,-1475.795216028685,-2203.4861365488505,-2024.6028633883357,-1855.8823434261565,-2588.241151485593,-996.4677481055663,-580.16317909904,-1957.0815556769253
2012-04-13,-1042.656037867387,-686.9233481463042,-11474.866581750799,-3235.9186187341097,-425.15829846431456,-2214.7963766556536,-662.6062444823848,-2331.782903935538,-2339.6093230800816,-1152.1235876859287,-4541.82834787999,-1394.985506059727,-2648.9150757866823,-811.5599034139059,-527.2910119528062,-1825.470835134833,-2655.6439308576105,-51033.64287945275,-2267.492550720132,-6179.843972854422,-450.20946223408424,-1454.4373637330968,-2193.5193990475527,-1990.6972777957205,-1834.2198441058754,-2547.337604762033,-830.1459750510053,-499.7849919174667,-1945.9547080440427
2012-04-16,-1043.296787055672,-687.678681907988,-11473.672082474744,-3238.935672419474,-426.1475197344635,-2213.2063683598262,-663.9570999230191,-2332.721462800708,-2340.7331593937447,-1153.1145278503502,-4543.542216404221,-1394.5665891437034,-2650.041211157686,-813.1138194770696,-528.0347169314084,-1826.8163773917693,-2658.589169538127,-51034.13672004863,-2266.829857643247,-6181.583297159544,-450.44953147164,-1455.4394706809976,-2194.014579609755,-1991.282575333458,-1835.2032499862578,-2548.3980281554896,-830.0509900339392,-500.11451120291304,-1950.899406438226
2012-04-17,-1042.9111868576736,-687.2410574573652,-11472.306417948528,-3238.448754012328,-425.7565249919087,-2212.615551958777,-663.9282389631001,-2331.9140542080813,-2340.627394835996,-1152.8581865585893,-4543.399418772951,-1392.4960782662822,-2649.570807463193,-812.996369725914,-527.9733759563698,-1826.8339069629537,-2658.352980016229,-51034.01011746664,-2266.86439794148,-6181.444364734237,-449.55705783909235,-1455.032546822408,-2193.471066601217,-1990.8996596161533,-1834.9071426964772,-2548.233245633097,-830.0660161622637,-500.581346457773,-1949.8650782704242
2012-04-18,-1058.7131023264283,-718.6740601951442,-11567.061167303797,-3253.6461566094586,-454.4147003566837,-2242.0941836518427,-684.4869682602368,-2343.2471068169407,-2366.654408899553,-1178.8794402629958,-4656.660526323849,-1415.331056463824,-2719.5071953878164,-827.8946733640104,-546.6697677989687,-1836.1738488064718,-2672.056892902535,-51088.39248934541,-2276.5000228356575,-6225.534217282359,-461.2673973809453,-1470.5709316276655,-2216.37466289586,-2012.2022795437117,-1856.0764505182506,-2571.275330130493,-865.5884687993027,-515.8178295736452,-1956.0282499551079
2012-04-19,-1059.9682153237409,-719.1071560775459,-11567.577096983,-3255.787315422308,-455.52033050938354,-2243.086342438057,-686.4695560541045,-2344.9350453632674,-2367.6279918454766,-1180.4079685650788,-4657.685541557714,-1415.7964243208971,-2719.8580615323676,-828.1642348526469,-547.8421290999742,-1836.708067317825,-2672.8967328524095,-51090.43582053519,-2276.9900026014884,-6227.146919689182,-463.52228075007577,-1471.5997807317065,-2217.3428593547087,-2012.8921124024023,-1856.4140784999765,-2572.5504157772302,-866.5189595801062,-516.4656501605291,-1956.5956638474595
2012-04-20,-1075.4618263071084,-641.736237234323,-2508.3357297647817,-3110.7646401976617,-370.011088025977,-2249.9790729698234,-570.5258935523001,-2352.604732803098,-2369.8160193166896,-1142.5625384189534,-4460.472493257966,-1374.1667626102653,-2726.722784718369,-829.9137125486536,-516.6832024623078,-1808.5566582296651,-2677.0076041957086,-51232.334525488695,-2277.0058157943176,-17368.88766041188,-471.93500426248835,-1452.621979675989,-2208.5567038450886,-1910.8229655892726,-1866.808116562068,-2555.500653883628,-722.9706759332545,-479.23437706261524,-1739.9029167869446
2012-04-23,-1075.3703942627606,-641.7691954521877,-2508.4191284913245,-3111.0169836590785,-370.2954663277272,-2249.9453399389063,-570.6440425466939,-2352.721342647693,-2369.9473390452017,-1142.8930523405113,-4460.486949006057,-1380.885063333754,-2727.474550998996,-830.0536520613821,-516.6794628892196,-1808.9283109696426,-2677.1388970030366,-51232.65942261763,-2277.218959978578,-17369.027693379787,-471.9237030317137,-1452.644678834241,-2209.031679349359,-1911.0329310963898,-1866.8188141776238,-2555.761436689382,-723.034068410047,-479.24986265252824,-1740.0562907237068
2012-04-24,-1073.9496829597333,-640.9843189182484,-2504.4509833568923,-3111.2659830757543,-366.15421930571904,-2245.927483754431,-567.0075833843807,-2348.970519073734,-2369.760775138664,-1140.667256644628,-4457.560922016781,-1380.8686849687772,-2723.6367276086453,-824.2799529383834,-500.215487587243,-1800.0666561763403,-2676.3279628356263,-51230.619411136984,-2276.206633428156,-17366.40005875328,-463.84626167214975,-1448.2219417976548,-2201.353589609092,-1910.1466745318937,-1864.7125125441662,-2557.2641123238245,-721.907398104077,-480.7368633513358,-1740.7456008753493
